Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Age,Gender,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-006464,2022-03-08,2022-03-11,Standard Class,CUST-00678,Robert Thomas,29.0,Female,Home Office,United States,Chicago,Michigan,52798.0,Central,PRD-2717,Furniture,Tables,Side Table,467.39,2,0.15,5.85
ORD-2022-001164,2022-03-08,2022-03-09,First Class,CUST-00425,Thomas Garcia,42.0,Male,Corporate,United States,Nashville,Tennessee,19625.0,South,PRD-9785,Technology,Phones,Smartphone X200,1160.61,4,0.1,167.59
ORD-2022-003906,2022-03-08,2022-03-13,First Class,CUST-00535,Sarah Jones,29.0,Female,Corporate,United States,New York City,New York,69743.0,East,PRD-2795,Technology,Machines,Laser Printer,898.23,3,0.0,165.11
ORD-2022-005728,2022-03-08,2022-03-12,Second Class,CUST-01302,Ananya Moore,43.0,Female,Consumer,United States,Detroit,Ohio,69569.0,Central,PRD-8154,Furniture,Tables,Conference Table,1379.02,6,0.0,183.33
ORD-2022-001805,2022-03-08,2022-03-13,Standard Class,CUST-01085,Arjun Wilson,59.0,Male,Consumer,United States,Newark,Pennsylvania,16009.0,East,PRD-3917,Furniture,Bookcases,Oak Bookcase,731.47,6,0.0,49.99
ORD-2022-000867,2022-03-08,2022-03-13,Second Class,CUST-01198,Wei Jones,61.0,Male,Consumer,United States,Portland,California,31503.0,West,PRD-4434,Furniture,Tables,Computer Desk,1953.33,7,0.15,109.68
ORD-2022-002275,2022-03-08,2022-03-09,Standard Class,CUST-00104,David Brown,45.0,Female,Consumer,United States,Philadelphia,New Jersey,65220.0,East,PRD-5039,Office Supplies,Labels,Address Labels,43.88,5,0.2,2.07
ORD-2022-000164,2022-03-08,2022-03-12,First Class,CUST-00214,Elizabeth Taylor,55.0,Male,Consumer,United States,Portland,Oregon,97380.0,West,PRD-2830,Office Supplies,Storage,File Cabinet,231.24,4,0.1,36.56
ORD-2022-001993,2022-03-08,2022-03-14,Standard Class,CUST-00148,Michael Costa,61.0,Female,Consumer,United States,Los Angeles,Oregon,19686.0,West,PRD-3299,Furniture,Furnishings,Wall Clock,364.44,7,0.0,30.26
ORD-2022-000885,2022-03-08,2022-03-12,First Class,CUST-00315,Robert Kim,47.0,Male,Consumer,United States,San Francisco,California,69172.0,West,PRD-9785,Technology,Phones,Smartphone X200,813.2,2,0.0,177.07
ORD-2022-009623,2022-03-09,2022-03-15,Standard Class,CUST-01353,David Jones,60.0,Male,Home Office,United States,Miami,Georgia,36358.0,South,PRD-3082,Furniture,Chairs,Executive Leather Chair,847.77,4,0.0,122.08
ORD-2022-008954,2022-03-09,2022-03-14,Second Class,CUST-01370,Arjun Kim,27.0,Female,Home Office,United States,Nashville,Florida,20374.0,South,PRD-2676,Furniture,Chairs,Mesh Office Chair,266.89,2,0.2,5.77
ORD-2022-000773,2022-03-09,2022-03-15,Standard Class,CUST-00069,Fatima Anderson,24.0,Male,Corporate,United States,San Francisco,Oregon,13550.0,West,PRD-9785,Technology,Phones,Smartphone X200,309.15,1,0.05,56.26
ORD-2022-004813,2022-03-09,2022-03-14,First Class,CUST-00351,Patricia Müller,44.0,Male,Corporate,United States,Philadelphia,Pennsylvania,65398.0,East,PRD-1098,Technology,Phones,Phone Case,1421.77,5,0.15,125.52
ORD-2022-004169,2022-03-09,2022-03-13,Standard Class,CUST-00330,Diego Müller,24.0,Female,Consumer,United States,Philadelphia,New York,15117.0,East,PRD-6803,Furniture,Chairs,Folding Chair,378.89,2,0.0,65.28
ORD-2022-002203,2022-03-09,2022-03-13,First Class,CUST-00944,Charles Williams,25.0,Female,Corporate,United States,Miami,North Carolina,90650.0,South,PRD-3280,Technology,Copiers,Desktop Copier,2162.81,7,0.2,248.64
ORD-2022-005034,2022-03-09,2022-03-11,First Class,CUST-00783,Robert Kim,37.0,Male,Home Office,United States,Atlanta,Florida,96660.0,South,PRD-5623,Office Supplies,Labels,Label Maker Tape,70.09,7,0.1,9.48
ORD-2022-007902,2022-03-10,2022-03-15,Standard Class,CUST-00137,Ananya Thomas,28.0,Male,Corporate,United States,Chicago,Ohio,44295.0,Central,PRD-6288,Furniture,Furnishings,Cushion Set,393.35,7,0.0,22.0
ORD-2022-004100,2022-03-11,2022-03-15,Standard Class,CUST-00403,Fatima Costa,39.0,Male,Consumer,United States,Portland,Washington,61062.0,West,PRD-4786,Furniture,Bookcases,Corner Bookshelf,544.33,3,0.0,83.49
ORD-2022-002804,2022-03-11,2022-03-14,Second Class,CUST-01215,Arjun Nair,36.0,Male,Consumer,United States,Detroit,Illinois,88062.0,Central,PRD-9785,Technology,Phones,Smartphone X200,1924.02,7,0.2,25.52
ORD-2022-008855,2022-03-11,2022-03-17,Standard Class,CUST-00949,Wei Williams,40.0,Female,Home Office,United States,Atlanta,Tennessee,35638.0,South,PRD-6288,Furniture,Furnishings,Cushion Set,153.59,3,0.0,23.72
ORD-2022-002566,2022-03-11,2022-03-16,Standard Class,CUST-00075,John Kim,35.0,Female,Consumer,United States,Seattle,Washington,94489.0,West,PRD-8658,Furniture,Tables,Round Table,243.03,1,0.05,23.63
ORD-2022-007542,2022-03-11,2022-03-14,Standard Class,CUST-01118,Nancy Brown,19.0,Male,Consumer,United States,Detroit,Illinois,11458.0,Central,PRD-6717,Office Supplies,Binders,3-Ring Binder,36.65,2,0.0,7.45
ORD-2022-007547,2022-03-11,2022-03-13,Same Day,CUST-01074,Arjun Wilson,21.0,Male,Corporate,United States,New York City,Massachusetts,11481.0,East,PRD-3712,Technology,Accessories,Webcam,156.98,3,0.05,23.93
ORD-2022-008910,2022-03-11,2022-03-17,Standard Class,CUST-00889,Priya Davis,67.0,Male,Consumer,United States,Charlotte,North Carolina,79038.0,South,PRD-8658,Furniture,Tables,Round Table,715.37,3,0.2,-36.52
ORD-2022-001687,2022-03-11,2022-03-14,Second Class,CUST-00587,John Davis,54.0,Female,Consumer,United States,Atlanta,Tennessee,38803.0,South,PRD-9785,Technology,Phones,Smartphone X200,1385.31,6,0.2,47.19
ORD-2022-002547,2022-03-11,2022-03-17,First Class,CUST-01243,Yuki Singh,44.0,Female,Consumer,United States,San Francisco,Nevada,22656.0,West,PRD-3207,Furniture,Furnishings,Desk Lamp,149.84,4,0.0,16.91
ORD-2022-005088,2022-03-11,2022-03-15,Standard Class,CUST-01239,Rahul Khan,66.0,Male,Consumer,United States,Miami,Tennessee,36157.0,South,PRD-3712,Technology,Accessories,Webcam,291.02,5,0.05,40.71
ORD-2022-005785,2022-03-12,2022-03-13,Second Class,CUST-00564,Ananya Wilson,63.0,Male,Home Office,United States,Detroit,Ohio,28014.0,Central,PRD-2118,Office Supplies,Art,Color Pencil Box,47.8,5,0.3,1.31
ORD-2022-007844,2022-03-12,2022-03-17,Same Day,CUST-00823,Fatima Garcia,23.0,Female,Consumer,United States,Detroit,Michigan,46197.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,231.92,1,0.3,-0.9
ORD-2022-005676,2022-03-12,2022-03-14,Second Class,CUST-01364,Sarah Nair,48.0,Female,Corporate,United States,Seattle,Washington,33830.0,West,PRD-3712,Technology,Accessories,Webcam,333.98,7,0.1,58.39
ORD-2022-004952,2022-03-12,2022-03-15,Standard Class,CUST-01338,Ananya Park,18.0,Female,Corporate,United States,Columbus,Illinois,65265.0,Central,PRD-5248,Office Supplies,Art,Marker Set,97.46,7,0.1,16.8
ORD-2022-009332,2022-03-12,2022-03-18,First Class,CUST-00012,John Williams,36.0,Female,Consumer,United States,Seattle,Nevada,34201.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,75.92,2,0.15,8.09
ORD-2022-005757,2022-03-12,2022-03-15,Standard Class,CUST-00946,Diego Brown,36.0,Male,Consumer,United States,Los Angeles,Nevada,63121.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,23.17,2,0.1,3.34
ORD-2022-003797,2022-03-13,2022-03-16,Standard Class,CUST-01239,Rahul Khan,66.0,Male,Corporate,United States,San Francisco,Oregon,33792.0,West,PRD-7563,Office Supplies,Binders,Clipboard,72.64,4,0.1,9.69
ORD-2022-009372,2022-03-13,2022-03-19,Same Day,CUST-00618,Chen Khan,20.0,Male,Home Office,United States,Detroit,Ohio,79631.0,Central,PRD-5046,Technology,Phones,Cordless Phone,240.14,1,0.1,30.03
ORD-2022-002678,2022-03-13,2022-03-17,First Class,CUST-01235,Karen Davis,54.0,Female,Consumer,United States,Houston,Michigan,80931.0,Central,PRD-8154,Furniture,Tables,Conference Table,1127.18,6,0.1,125.32
ORD-2022-002994,2022-03-13,2022-03-17,Second Class,CUST-01213,James Moore,26.0,Female,Consumer,United States,Houston,Illinois,84911.0,Central,PRD-5046,Technology,Phones,Cordless Phone,1813.7,5,0.0,354.92
ORD-2022-001370,2022-03-13,2022-03-14,Standard Class,CUST-01142,Robert Singh,54.0,Male,Consumer,United States,Philadelphia,New York,45928.0,East,PRD-4226,Office Supplies,Storage,Storage Box,345.79,6,0.2,43.25
ORD-2022-000336,2022-03-13,2022-03-14,Same Day,CUST-00208,Joseph Williams,65.0,Female,Consumer,United States,Los Angeles,Washington,34015.0,West,PRD-9562,Office Supplies,Art,Sketch Pad,15.56,2,0.4,-0.85
ORD-2022-007144,2022-03-14,2022-03-20,Standard Class,CUST-00675,Jennifer Patel,49.0,Male,Corporate,United States,Philadelphia,New York,74617.0,East,PRD-1098,Technology,Phones,Phone Case,1044.7,5,0.3,97.29
ORD-2022-003123,2022-03-14,2022-03-18,Standard Class,CUST-01249,Wei Kim,60.0,Female,Home Office,United States,Nashville,North Carolina,58296.0,South,PRD-6288,Furniture,Furnishings,Cushion Set,99.9,2,0.0,13.55
ORD-2022-007345,2022-03-14,2022-03-17,First Class,CUST-01111,Michael Singh,60.0,Male,Consumer,United States,Atlanta,North Carolina,75628.0,South,PRD-5248,Office Supplies,Art,Marker Set,96.91,6,0.0,32.26
ORD-2022-004577,2022-03-14,2022-03-18,Standard Class,CUST-01185,Priya Thomas,52.0,Male,Corporate,United States,San Francisco,Nevada,44720.0,West,PRD-3917,Furniture,Bookcases,Oak Bookcase,401.25,3,0.05,22.32
ORD-2022-008218,2022-03-14,2022-03-20,Standard Class,CUST-00761,Sofia Wilson,56.0,Female,Corporate,United States,Columbus,Ohio,32479.0,Central,PRD-5081,Office Supplies,Binders,Report Cover,15.64,1,0.1,2.14
ORD-2022-004047,2022-03-14,2022-03-16,Standard Class,CUST-01010,Fatima Smith,22.0,Male,Corporate,United States,Nashville,Georgia,93815.0,South,PRD-4700,Office Supplies,Storage,Binder Organizer,278.22,5,0.15,34.26
ORD-2022-007224,2022-03-14,2022-03-16,First Class,CUST-00597,Fatima Davis,19.0,Female,Home Office,United States,San Francisco,California,14273.0,West,PRD-8369,Office Supplies,Paper,A4 Paper Ream,56.77,5,0.0,12.83
ORD-2022-000596,2022-03-14,2022-03-15,Second Class,CUST-01328,David Davis,27.0,Male,Corporate,United States,Atlanta,North Carolina,71962.0,South,PRD-2795,Technology,Machines,Laser Printer,1173.88,4,0.2,192.29
ORD-2022-006558,2022-03-14,2022-03-20,Same Day,CUST-01273,Sofia Davis,52.0,Male,Corporate,United States,Columbus,Michigan,49516.0,Central,PRD-3280,Technology,Copiers,Desktop Copier,3109.55,7,0.05,633.31
ORD-2022-003416,2022-03-14,2022-03-17,Standard Class,CUST-01268,Chen Silva,52.0,Male,Corporate,United States,Charlotte,Tennessee,80732.0,South,PRD-2795,Technology,Machines,Laser Printer,1824.41,7,0.3,80.74
ORD-2022-002168,2022-03-14,2022-03-16,Standard Class,CUST-00947,Yuki Singh,46.0,Male,Consumer,United States,Philadelphia,Pennsylvania,39634.0,East,PRD-5358,Furniture,Bookcases,Metal Bookcase,239.39,2,0.15,4.55
ORD-2022-005055,2022-03-15,2022-03-16,First Class,CUST-00013,Robert Jones,29.0,Female,Consumer,United States,San Francisco,Nevada,68693.0,West,PRD-8154,Furniture,Tables,Conference Table,1066.31,6,0.3,-74.21
ORD-2022-005199,2022-03-15,2022-03-20,Standard Class,CUST-00961,Rahul Brown,61.0,Male,Consumer,United States,Los Angeles,Oregon,13438.0,West,PRD-7563,Office Supplies,Binders,Clipboard,21.13,1,0.0,4.83
ORD-2022-004208,2022-03-15,2022-03-20,Standard Class,CUST-01000,Linda Martinez,66.0,Male,Corporate,United States,Newark,Massachusetts,47349.0,East,PRD-2499,Technology,Accessories,USB Hub,173.34,3,0.0,28.56
ORD-2022-003174,2022-03-15,2022-03-18,Standard Class,CUST-00695,James Anderson,49.0,Female,Home Office,United States,San Francisco,Nevada,10199.0,West,PRD-7563,Office Supplies,Binders,Clipboard,148.65,7,0.0,29.36
ORD-2022-008118,2022-03-15,2022-03-17,Second Class,CUST-01059,Charles Müller,44.0,Female,Corporate,United States,Philadelphia,New York,81277.0,East,PRD-1922,Technology,Accessories,Wireless Mouse,143.93,3,0.05,23.96
ORD-2022-001955,2022-03-15,2022-03-18,Standard Class,CUST-01076,Robert Garcia,66.0,Female,Home Office,United States,Newark,New York,79360.0,East,PRD-2795,Technology,Machines,Laser Printer,953.33,4,0.2,-4.11
ORD-2022-005534,2022-03-15,2022-03-16,Second Class,CUST-01261,James Taylor,50.0,Female,Corporate,United States,Chicago,Michigan,41722.0,Central,PRD-2830,Office Supplies,Storage,File Cabinet,134.64,2,0.0,32.03
ORD-2022-007597,2022-03-15,2022-03-19,Standard Class,CUST-01370,Arjun Kim,27.0,Female,Home Office,United States,Miami,North Carolina,10981.0,South,PRD-4226,Office Supplies,Storage,Storage Box,292.91,7,0.2,44.94
ORD-2022-008623,2022-03-15,2022-03-16,Second Class,CUST-00537,Rahul Nair,40.0,Female,Corporate,United States,Nashville,North Carolina,81137.0,South,PRD-2118,Office Supplies,Art,Color Pencil Box,100.6,7,0.1,13.8
ORD-2022-006284,2022-03-15,2022-03-18,First Class,CUST-00124,Rahul Jones,30.0,Male,Consumer,United States,Philadelphia,New Jersey,90709.0,East,PRD-6717,Office Supplies,Binders,3-Ring Binder,66.74,4,0.05,17.46
ORD-2022-006773,2022-03-15,2022-03-17,Second Class,CUST-00036,Charles Müller,23.0,Female,Home Office,United States,Seattle,California,25741.0,West,PRD-6288,Furniture,Furnishings,Cushion Set,53.19,1,0.0,5.0
ORD-2022-008159,2022-03-15,2022-03-19,Second Class,CUST-00129,Fatima Rodriguez,53.0,Male,Consumer,United States,Los Angeles,California,39323.0,West,PRD-4434,Furniture,Tables,Computer Desk,1469.88,6,0.0,249.43
ORD-2022-003976,2022-03-15,2022-03-17,First Class,CUST-00988,Yuki Kim,70.0,Male,Corporate,United States,Philadelphia,Massachusetts,44817.0,East,PRD-8628,Office Supplies,Paper,Notebook Set,17.2,2,0.15,2.27
ORD-2022-006337,2022-03-16,2022-03-17,Standard Class,CUST-01028,Jessica Williams,53.0,Male,Consumer,United States,New York City,Pennsylvania,27409.0,East,PRD-3280,Technology,Copiers,Desktop Copier,1050.5,2,0.0,208.12
ORD-2022-004617,2022-03-16,2022-03-17,Standard Class,CUST-00680,Linda Khan,49.0,Female,Home Office,United States,San Francisco,Nevada,59017.0,West,PRD-5358,Furniture,Bookcases,Metal Bookcase,254.68,2,0.15,34.78
ORD-2022-004348,2022-03-16,2022-03-22,Second Class,CUST-00135,William Nair,36.0,Male,Consumer,United States,New York City,New York,85353.0,East,PRD-6287,Technology,Machines,Label Printer,706.14,2,0.05,146.22
ORD-2022-007154,2022-03-16,2022-03-18,Standard Class,CUST-00503,Charles Khan,62.0,Male,Corporate,United States,San Francisco,Oregon,73668.0,West,PRD-3280,Technology,Copiers,Desktop Copier,464.79,1,0.0,71.15
ORD-2022-009349,2022-03-16,2022-03-19,First Class,CUST-01240,Susan Smith,36.0,Female,Home Office,United States,Detroit,Ohio,38380.0,Central,PRD-3280,Technology,Copiers,Desktop Copier,1574.12,4,0.05,260.7
ORD-2022-007588,2022-03-16,2022-03-22,Second Class,CUST-01182,Charles Thomas,58.0,Male,Home Office,United States,Newark,New York,60910.0,East,PRD-2830,Office Supplies,Storage,File Cabinet,127.1,3,0.2,7.33
ORD-2022-005805,2022-03-16,2022-03-18,Second Class,CUST-01207,Michael Taylor,33.0,Male,Consumer,United States,Philadelphia,New York,28546.0,East,PRD-9785,Technology,Phones,Smartphone X200,1890.5,7,0.0,369.04
ORD-2022-008983,2022-03-17,2022-03-23,Standard Class,CUST-00354,Fatima Khan,47.0,Male,Corporate,United States,New York City,New York,64504.0,East,PRD-3207,Furniture,Furnishings,Desk Lamp,277.75,5,0.05,30.95
ORD-2022-009213,2022-03-17,2022-03-18,Standard Class,CUST-01167,Sofia Singh,47.0,Female,Corporate,United States,Miami,Tennessee,75685.0,South,PRD-8628,Office Supplies,Paper,Notebook Set,71.19,7,0.2,6.18
ORD-2022-003940,2022-03-17,2022-03-21,Second Class,CUST-01133,Jennifer Nair,47.0,Other,Home Office,United States,Portland,Washington,73027.0,West,PRD-2830,Office Supplies,Storage,File Cabinet,241.22,4,0.0,60.67
ORD-2022-002197,2022-03-17,2022-03-18,First Class,CUST-01335,Wei Smith,31.0,Female,Corporate,United States,Boston,Massachusetts,76648.0,East,PRD-6717,Office Supplies,Binders,3-Ring Binder,33.43,3,0.3,2.67
ORD-2022-004246,2022-03-18,2022-03-23,Second Class,CUST-00539,Rahul Brown,56.0,Female,Home Office,United States,Los Angeles,Washington,83806.0,West,PRD-2499,Technology,Accessories,USB Hub,254.98,5,0.0,51.99
ORD-2022-004674,2022-03-18,2022-03-24,Standard Class,CUST-01217,Michael Iyer,52.0,Male,Corporate,United States,Nashville,Florida,80363.0,South,PRD-6717,Office Supplies,Binders,3-Ring Binder,90.18,5,0.2,5.36
ORD-2022-006357,2022-03-18,2022-03-21,Second Class,CUST-01195,Joseph Anderson,31.0,Female,Home Office,United States,Boston,Massachusetts,11757.0,East,PRD-5623,Office Supplies,Labels,Label Maker Tape,60.57,6,0.1,12.65
ORD-2022-009350,2022-03-18,2022-03-21,First Class,CUST-00361,Elizabeth Kim,39.0,Male,Home Office,United States,Nashville,Georgia,28787.0,South,PRD-5556,Technology,Machines,Inkjet Printer,816.98,3,0.2,68.03
ORD-2022-007168,2022-03-18,2022-03-21,Second Class,CUST-00938,Rahul Singh,65.0,Female,Consumer,United States,New York City,Pennsylvania,76836.0,East,PRD-9562,Office Supplies,Art,Sketch Pad,122.93,7,0.0,28.93
ORD-2022-005042,2022-03-18,2022-03-23,First Class,CUST-00486,Sofia Thomas,49.0,Other,Home Office,United States,Columbus,Ohio,89833.0,Central,PRD-8628,Office Supplies,Paper,Notebook Set,45.06,4,0.1,6.93
ORD-2022-003366,2022-03-18,2022-03-24,Standard Class,CUST-01302,Ananya Moore,43.0,Female,Corporate,United States,Detroit,Ohio,17000.0,Central,PRD-4226,Office Supplies,Storage,Storage Box,375.85,7,0.1,52.72
ORD-2022-005179,2022-03-18,2022-03-19,Second Class,CUST-00023,Rahul Thomas,34.0,Female,Consumer,United States,Atlanta,Georgia,44813.0,South,PRD-5623,Office Supplies,Labels,Label Maker Tape,57.98,5,0.1,10.52
ORD-2022-002114,2022-03-18,2022-03-20,Standard Class,CUST-00714,Joseph Costa,35.0,Male,Consumer,United States,Atlanta,North Carolina,31586.0,South,PRD-5248,Office Supplies,Art,Marker Set,61.36,5,0.3,5.01
ORD-2022-004845,2022-03-18,2022-03-20,Second Class,CUST-00854,David Williams,29.0,Female,Corporate,United States,Charlotte,Florida,44355.0,South,PRD-2717,Furniture,Tables,Side Table,644.44,2,0.0,100.9
ORD-2022-003750,2022-03-18,2022-03-24,Standard Class,CUST-01371,Jessica Müller,68.0,Female,Consumer,United States,Charlotte,North Carolina,90472.0,South,PRD-5623,Office Supplies,Labels,Label Maker Tape,26.46,3,0.2,1.24
ORD-2022-002017,2022-03-19,2022-03-23,Standard Class,CUST-00979,James Iyer,53.0,Male,Home Office,United States,Miami,North Carolina,33969.0,South,PRD-4226,Office Supplies,Storage,Storage Box,429.03,6,0.05,83.04
ORD-2022-001114,2022-03-19,2022-03-24,Second Class,CUST-01280,Jennifer Park,50.0,Female,Home Office,United States,Detroit,Illinois,71279.0,Central,PRD-3712,Technology,Accessories,Webcam,67.35,1,0.05,6.62
ORD-2022-001099,2022-03-19,2022-03-24,Same Day,CUST-01301,Sofia Anderson,54.0,Female,Corporate,United States,Philadelphia,Massachusetts,52089.0,East,PRD-1787,Technology,Copiers,Scanner Pro,662.25,2,0.1,29.03
ORD-2022-008752,2022-03-19,2022-03-20,Standard Class,CUST-00462,Elizabeth Miller,67.0,Female,Consumer,United States,Detroit,Illinois,32279.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,1336.97,4,0.1,146.14
ORD-2022-003370,2022-03-19,2022-03-22,Standard Class,CUST-01286,Joseph Rodriguez,64.0,Female,Consumer,United States,Portland,California,54934.0,West,PRD-9785,Technology,Phones,Smartphone X200,1978.0,7,0.15,25.29
ORD-2022-003389,2022-03-19,2022-03-20,Standard Class,CUST-00647,Chen Williams,67.0,Female,Corporate,United States,Portland,Washington,46307.0,West,PRD-9562,Office Supplies,Art,Sketch Pad,97.19,7,0.15,13.38
ORD-2022-000983,2022-03-19,2022-03-21,Standard Class,CUST-01094,Nancy Davis,28.0,Male,Home Office,United States,Atlanta,Florida,38022.0,South,PRD-2499,Technology,Accessories,USB Hub,276.16,6,0.0,63.68
ORD-2022-001928,2022-03-19,2022-03-23,First Class,CUST-00716,David Wilson,55.0,Female,Home Office,United States,Chicago,Texas,66418.0,Central,PRD-5046,Technology,Phones,Cordless Phone,2271.95,7,0.0,444.69
ORD-2022-006400,2022-03-19,2022-03-22,Standard Class,CUST-01178,John Miller,20.0,Female,Home Office,United States,Atlanta,Georgia,15215.0,South,PRD-5556,Technology,Machines,Inkjet Printer,558.46,2,0.2,18.43
ORD-2022-001232,2022-03-20,2022-03-24,Standard Class,CUST-00083,William Khan,30.0,Female,Home Office,United States,San Francisco,Oregon,17493.0,West,PRD-6717,Office Supplies,Binders,3-Ring Binder,37.47,2,0.05,7.09
ORD-2022-001922,2022-03-20,2022-03-26,Same Day,CUST-01358,Patricia Silva,45.0,Male,Corporate,United States,Boston,Pennsylvania,73607.0,East,PRD-6717,Office Supplies,Binders,3-Ring Binder,35.54,2,0.1,5.24
ORD-2022-005060,2022-03-20,2022-03-25,Standard Class,CUST-00724,William Rodriguez,62.0,Male,Corporate,United States,Boston,Massachusetts,23843.0,East,PRD-5248,Office Supplies,Art,Marker Set,32.82,3,0.1,5.55
